場所,R,馬番,人気,単オッズ,複勝オッズ下,上,単勝,複勝,馬連配当,開催日,推定人気,人気ランク
東京,5,11,9.0,37.3,6.1,9.7,,,,20251130,,
東京,5,12,7.0,30.4,4.9,7.6,,,,20251130,,
東京,5,13,13.0,93.8,13.8,22.1,,,,20251130,,
東京,5,14,10.0,47.1,9.0,14.5,,1000.0,,20251130,,
東京,5,15,5.0,7.4,1.8,2.7,,,,20251130,,
東京,5,16,6.0,30.1,5.0,7.8,,,,20251130,,
東京,6,1,4.0,6.5,1.4,2.5,,,,20251130,,
東京,6,2,9.0,118.7,11.4,23.9,,,,20251130,,
東京,6,3,5.0,7.9,1.7,3.2,,,,20251130,,
東京,6,4,2.0,3.6,1.2,1.8,360.0,120.0,,20251130,,
東京,6,5,6.0,64.8,5.0,10.3,,,,20251130,,
東京,6,6,1.0,2.1,1.1,1.3,,110.0,,20251130,,
東京,6,7,7.0,84.9,6.6,13.6,,,,20251130,,
東京,6,8,3.0,6.1,1.5,2.6,,150.0,,20251130,,
東京,6,9,10.0,136.4,8.6,17.9,,,,20251130,,
東京,6,10,12.0,270.1,27.1,57.2,,,,20251130,,
東京,6,11,8.0,93.3,7.7,15.9,,,,20251130,,
東京,6,12,11.0,150.5,11.6,24.4,,,,20251130,,
東京,7,1,7.0,34.6,4.6,7.9,,,,20251130,,
東京,7,2,6.0,19.6,2.8,4.7,,360.0,,20251130,,
東京,7,3,16.0,570.2,60.4,109.2,,,,20251130,,
東京,7,4,3.0,4.0,1.3,2.0,400.0,180.0,,20251130,,
東京,7,5,9.0,41.9,4.5,7.8,,,,20251130,,
東京,7,6,2.0,3.5,1.4,2.2,,,,20251130,,
東京,7,7,11.0,92.2,11.6,20.7,,,,20251130,,
東京,7,8,12.0,228.2,17.9,32.3,,,,20251130,,
東京,7,9,5.0,14.7,2.4,3.9,,,,20251130,,
東京,7,10,10.0,69.3,9.4,16.8,,,,20251130,,
東京,7,11,13.0,250.4,21.0,38.0,,,,20251130,,
東京,7,12,1.0,2.5,1.1,1.4,,,,20251130,,
東京,7,13,14.0,326.3,23.2,41.8,,,,20251130,,
東京,7,14,4.0,10.3,2.0,3.3,,260.0,,20251130,,
東京,7,15,15.0,447.9,44.9,81.2,,,,20251130,,
東京,7,16,8.0,40.6,6.0,10.5,,,,20251130,,
東京,8,1,4.0,10.6,1.9,4.0,,,,20251130,,
東京,8,2,3.0,4.8,1.4,2.6,,,,20251130,,
東京,8,3,5.0,14.9,2.3,4.8,,280.0,,20251130,,
東京,8,4,7.0,18.8,2.7,5.8,,,,20251130,,
東京,8,5,1.0,2.1,1.1,1.1,210.0,110.0,,20251130,,
東京,8,6,2.0,3.7,1.2,1.9,,,,20251130,,
東京,8,7,8.0,21.8,3.1,6.6,,,,20251130,,
東京,8,8,6.0,17.9,2.4,5.1,,290.0,,20251130,,
東京,9,1,9.0,165.1,15.8,40.7,,,,20251130,,
東京,9,2,4.0,11.8,2.1,4.7,,210.0,,20251130,,
東京,9,3,5.0,15.0,1.8,3.9,,,,20251130,,
東京,9,4,3.0,3.8,1.1,2.0,,,,20251130,,
東京,9,5,6.0,45.4,4.4,11.0,,,,20251130,,
東京,9,6,8.0,72.5,5.5,13.8,,,,20251130,,
東京,9,7,2.0,3.3,1.1,2.1,330.0,130.0,,20251130,,
東京,9,8,1.0,2.0,1.1,1.1,,110.0,,20251130,,
東京,9,9,7.0,66.6,6.1,15.4,,,,20251130,,
東京,10,1,13.0,58.2,8.4,15.0,,,,20251130,,
東京,10,2,16.0,294.5,40.8,74.4,,,,20251130,,
東京,10,3,15.0,184.4,20.0,36.4,,,,20251130,,
東京,10,4,6.0,19.6,2.6,4.4,,,,20251130,,
東京,10,5,2.0,5.3,1.4,2.0,,,,20251130,,
東京,10,6,7.0,20.6,3.7,6.4,,,,20251130,,
東京,10,7,8.0,27.0,3.6,6.3,2700.0,570.0,,20251130,,
東京,10,8,5.0,12.5,2.9,4.9,,,,20251130,,
東京,10,9,11.0,43.5,5.8,10.4,,,,20251130,,
東京,10,10,3.0,8.5,1.8,3.0,,,,20251130,,
東京,10,11,4.0,9.0,2.2,3.6,,340.0,,20251130,,
東京,10,12,9.0,27.9,6.9,12.4,,1090.0,,20251130,,
東京,10,13,10.0,43.1,6.5,11.5,,,,20251130,,
東京,10,14,14.0,143.5,21.2,38.6,,,,20251130,,
東京,10,15,12.0,56.0,7.2,12.8,,,,20251130,,
東京,10,16,1.0,2.0,1.1,1.4,,,,20251130,,
東京,11,1,3.0,5.6,1.7,2.5,,200.0,,20251130,,
東京,11,2,12.0,92.9,15.1,24.6,,,,20251130,,
東京,11,3,6.0,13.6,2.3,3.4,,,,20251130,,
東京,11,4,5.0,13.1,2.7,4.1,,300.0,,20251130,,
東京,11,5,9.0,31.4,5.3,8.4,,,,20251130,,
東京,11,6,15.0,211.2,36.1,58.7,,,,20251130,,
東京,11,7,7.0,20.6,3.3,5.1,,,,20251130,,
東京,11,8,10.0,36.9,7.0,11.2,,,,20251130,,
東京,11,9,2.0,3.3,1.3,1.7,,,,20251130,,
東京,11,10,11.0,68.3,8.4,13.5,,,,20251130,,
東京,11,11,4.0,7.9,2.1,3.1,,,,20251130,,
東京,11,12,13.0,124.0,15.5,25.2,,,,20251130,,
東京,11,13,8.0,26.8,4.7,7.4,,,,20251130,,
東京,11,14,14.0,182.3,22.9,37.1,,,,20251130,,
東京,11,15,1.0,3.2,1.4,1.9,320.0,160.0,,20251130,,
東京,11,16,,,,,,,,20251130,,
東京,12,1,5.0,12.2,2.4,3.8,,,,20251130,,
東京,12,2,2.0,4.6,1.6,2.3,,,,20251130,,
東京,12,3,16.0,349.3,39.1,66.4,,,,20251130,,
東京,12,4,11.0,72.4,7.9,13.1,,,,20251130,,
東京,12,5,8.0,33.4,4.7,7.8,,,,20251130,,
東京,12,6,14.0,166.8,15.2,25.7,,,,20251130,,
東京,12,7,15.0,274.2,29.1,49.3,,,,20251130,,
東京,12,8,4.0,6.2,2.1,3.2,620.0,210.0,,20251130,,
東京,12,9,13.0,162.1,14.5,24.4,,,,20251130,,
東京,12,10,17.0,442.0,37.4,63.5,,,,20251130,,
東京,12,11,10.0,46.1,5.7,9.4,,,,20251130,,
東京,12,12,12.0,159.8,11.7,19.6,,,,20251130,,
東京,12,13,9.0,41.5,5.5,9.0,,,,20251130,,
東京,12,14,3.0,5.0,1.7,2.5,,180.0,,20251130,,
東京,12,15,1.0,2.5,1.2,1.4,,120.0,,20251130,,
東京,12,16,7.0,28.9,4.2,6.8,,,,20251130,,
東京,12,17,,,,,,,,20251130,,
東京,12,18,6.0,17.4,2.9,4.5,,,,20251130,,
京都,1,1,6.0,17.4,3.5,5.9,,,,20251130,,
京都,1,2,3.0,5.3,1.5,2.3,530.0,170.0,,20251130,,
京都,1,3,14.0,365.7,28.6,50.5,,,,20251130,,
京都,1,4,13.0,180.5,20.2,35.5,,,,20251130,,
京都,1,5,1.0,2.5,1.2,1.6,,,,20251130,,
京都,1,6,12.0,148.8,10.7,18.7,,,,20251130,,
京都,1,7,4.0,7.7,1.8,2.8,,200.0,,20251130,,
京都,1,8,15.0,408.6,39.5,69.7,,,,20251130,,
京都,1,9,11.0,136.7,14.1,24.7,,,,20251130,,
京都,1,10,10.0,76.7,9.1,15.9,,,,20251130,,
京都,1,11,16.0,456.7,39.6,69.8,,,,20251130,,
京都,1,12,2.0,3.3,1.3,1.7,,140.0,,20251130,,
京都,1,13,5.0,15.6,2.4,3.9,,,,20251130,,
京都,1,14,9.0,75.4,8.4,14.5,,,,20251130,,
京都,1,15,8.0,34.4,4.4,7.5,,,,20251130,,
京都,1,16,7.0,22.2,3.3,5.5,,,,20251130,,
京都,2,1,8.0,37.2,3.5,21.3,,,,20251130,,
京都,2,2,9.0,53.1,5.3,33.9,,,,20251130,,
京都,2,3,12.0,381.3,25.1,170.0,,,,20251130,,
京都,2,4,6.0,29.0,2.8,16.8,,,,20251130,,
京都,2,5,1.0,1.8,1.1,1.1,,110.0,,20251130,,
京都,2,6,2.0,2.5,1.1,3.0,250.0,110.0,,20251130,,
京都,2,7,3.0,15.5,1.7,9.2,,,,20251130,,
京都,2,8,4.0,15.8,1.9,10.5,,,,20251130,,
京都,2,9,5.0,19.1,2.2,12.0,,,,20251130,,
京都,2,10,13.0,654.8,44.2,301.2,,,,20251130,,
京都,2,11,11.0,291.5,12.9,86.0,,1290.0,,20251130,,
京都,2,12,7.0,31.7,2.5,14.7,,,,20251130,,
京都,2,13,10.0,172.6,13.2,88.5,,,,20251130,,
京都,3,1,6.0,12.4,2.5,4.0,1240.0,280.0,,20251130,,
京都,3,2,11.0,64.6,11.9,20.1,,,,20251130,,
京都,3,3,3.0,5.7,1.6,2.3,,180.0,,20251130,,
京都,3,4,8.0,28.2,4.4,7.2,,,,20251130,,
京都,3,5,13.0,147.0,21.1,35.6,,,,20251130,,
京都,3,6,5.0,11.9,2.5,3.9,,,,20251130,,
京都,3,7,7.0,14.4,3.1,4.9,,,,20251130,,
京都,3,8,12.0,82.5,13.2,22.2,,,,20251130,,
京都,3,9,2.0,3.2,1.3,1.7,,150.0,,20251130,,
京都,3,10,1.0,3.2,1.3,1.7,,,,20251130,,
京都,3,11,9.0,38.0,7.8,13.0,,,,20251130,,
京都,3,12,4.0,9.0,1.9,3.0,,,,20251130,,
京都,3,13,10.0,47.0,8.0,13.4,,,,20251130,,
京都,4,1,14.0,320.4,28.1,55.2,,,,20251130,,
京都,4,2,3.0,5.8,2.1,3.8,,,,20251130,,
京都,4,3,5.0,12.2,1.9,3.3,,190.0,,20251130,,
京都,4,4,13.0,200.8,20.4,39.9,,,,20251130,,
京都,4,5,15.0,335.2,51.1,100.4,,,,20251130,,
京都,4,6,2.0,5.0,1.5,2.2,500.0,150.0,,20251130,,
京都,4,7,7.0,21.0,2.5,4.5,,,,20251130,,
京都,4,8,1.0,2.0,1.1,1.2,,110.0,,20251130,,
京都,4,9,11.0,85.5,12.0,23.3,,,,20251130,,
京都,4,10,6.0,12.7,2.0,3.5,,,,20251130,,
京都,4,11,16.0,454.5,42.2,83.0,,,,20251130,,
京都,4,12,4.0,12.0,2.8,5.1,,,,20251130,,
京都,4,13,9.0,54.8,7.3,14.0,,,,20251130,,
京都,4,14,12.0,93.4,11.6,22.5,,,,20251130,,
京都,4,15,8.0,26.5,3.9,7.3,,,,20251130,,
京都,4,16,10.0,65.2,8.2,15.8,,,,20251130,,
京都,5,1,1.0,2.3,1.1,1.4,,110.0,,20251130,,
京都,5,2,9.0,101.5,9.1,19.0,,,,20251130,,
京都,5,3,7.0,23.3,3.0,6.0,,,,20251130,,
京都,5,4,4.0,9.2,1.7,3.3,,,,20251130,,
京都,5,5,8.0,42.2,4.6,9.4,,,,20251130,,
京都,5,6,3.0,8.3,1.6,2.9,830.0,160.0,,20251130,,
京都,5,7,2.0,2.5,1.1,1.4,,110.0,,20251130,,
京都,5,8,5.0,12.5,1.6,2.8,,,,20251130,,
京都,5,9,6.0,22.8,3.5,7.1,,,,20251130,,
京都,6,1,7.0,48.4,5.7,11.1,,,,20251130,,
京都,6,2,1.0,1.9,1.1,1.1,190.0,110.0,,20251130,,
京都,6,3,,,,,,,,20251130,,
京都,6,4,6.0,15.3,2.6,4.9,,,,20251130,,
京都,6,5,3.0,5.5,1.5,2.6,,,,20251130,,
京都,6,6,4.0,6.6,1.5,2.7,,,,20251130,,
京都,6,7,5.0,8.2,1.5,2.6,,150.0,,20251130,,
京都,6,8,8.0,100.3,12.5,24.9,,,,20251130,,
京都,6,9,2.0,5.2,1.3,2.2,,130.0,,20251130,,
京都,7,1,15.0,357.4,37.5,68.1,,,,20251130,,
京都,7,2,11.0,94.5,8.8,15.8,,,,20251130,,
京都,7,3,5.0,12.3,2.1,3.4,,290.0,,20251130,,
京都,7,4,16.0,482.5,57.7,104.7,,,,20251130,,
京都,7,5,13.0,185.9,16.5,29.9,,,,20251130,,
京都,7,6,9.0,58.9,7.9,14.1,,,,20251130,,
京都,7,7,6.0,15.4,3.0,5.2,,,,20251130,,
京都,7,8,2.0,4.6,1.4,2.1,,,,20251130,,
京都,7,9,14.0,225.7,20.7,37.5,,,,20251130,,
京都,7,10,7.0,19.8,4.1,7.1,,560.0,,20251130,,
京都,7,11,12.0,112.7,12.1,21.8,,,,20251130,,
京都,7,12,3.0,6.3,1.5,2.3,630.0,210.0,,20251130,,
京都,7,13,8.0,37.3,5.1,9.0,,,,20251130,,
京都,7,14,10.0,60.4,8.8,15.7,,,,20251130,,
京都,7,15,1.0,2.1,1.1,1.4,,,,20251130,,
京都,7,16,4.0,8.7,2.0,3.3,,,,20251130,,
京都,8,1,4.0,17.6,1.8,3.5,,280.0,,20251130,,
京都,8,2,1.0,2.3,1.1,1.4,,,,20251130,,
京都,8,3,6.0,29.4,3.0,6.1,,,,20251130,,
京都,8,4,8.0,184.9,16.0,33.9,,,,20251130,,
京都,8,5,3.0,3.5,1.1,1.8,,160.0,,20251130,,
京都,8,6,7.0,71.6,5.2,10.9,,,,20251130,,
京都,8,7,2.0,2.6,1.1,1.4,,,,20251130,,
京都,8,8,5.0,18.9,2.0,4.0,1890.0,310.0,,20251130,,
京都,9,1,9.0,115.6,12.5,22.0,,,,20251130,,
京都,9,2,10.0,137.0,18.6,32.9,,,,20251130,,
京都,9,3,4.0,5.8,1.5,2.3,,190.0,,20251130,,
京都,9,4,8.0,25.8,4.3,7.4,,,,20251130,,
京都,9,5,6.0,22.6,3.1,5.2,,,,20251130,,
京都,9,6,7.0,22.8,2.8,4.6,,340.0,,20251130,,
京都,9,7,5.0,14.1,2.9,4.9,,,,20251130,,
京都,9,8,3.0,4.0,1.3,1.9,,,,20251130,,
京都,9,9,1.0,2.8,1.1,1.5,,,,20251130,,
京都,9,10,11.0,339.3,36.8,65.1,,,,20251130,,
京都,9,11,2.0,3.8,1.4,2.1,380.0,180.0,,20251130,,
京都,10,1,15.0,171.3,24.0,37.4,,,,20251130,,
京都,10,2,5.0,8.0,2.5,3.6,800.0,300.0,,20251130,,
京都,10,3,13.0,137.9,21.0,32.7,,,,20251130,,
京都,10,4,10.0,42.4,6.0,9.2,,,,20251130,,
京都,10,5,11.0,53.2,8.6,13.2,,,,20251130,,
京都,10,6,9.0,25.6,5.2,7.9,,,,20251130,,
京都,10,7,14.0,163.8,16.9,26.3,,,,20251130,,
京都,10,8,2.0,4.5,1.6,2.3,,,,20251130,,
京都,10,9,3.0,6.1,1.5,2.0,,180.0,,20251130,,
京都,10,10,4.0,7.5,2.2,3.1,,,,20251130,,
京都,10,11,16.0,370.9,52.3,81.5,,,,20251130,,
京都,10,12,1.0,3.7,1.4,1.8,,,,20251130,,
京都,10,13,12.0,62.2,10.3,16.0,,1210.0,,20251130,,
京都,10,14,6.0,11.5,2.6,3.8,,,,20251130,,
京都,10,15,8.0,15.2,4.7,7.1,,,,20251130,,
京都,10,16,7.0,13.2,4.1,6.2,,,,20251130,,
京都,11,1,5.0,17.3,2.4,4.6,,,,20251130,,
京都,11,2,8.0,30.0,5.1,10.5,,,,20251130,,
京都,11,3,15.0,304.1,28.0,60.1,,,,20251130,,
京都,11,4,1.0,1.9,1.1,1.2,,110.0,,20251130,,
京都,11,5,9.0,35.9,4.3,8.7,3590.0,520.0,,20251130,,
京都,11,6,12.0,81.4,11.3,24.1,,,,20251130,,
京都,11,7,16.0,336.1,29.8,64.0,,,,20251130,,
京都,11,8,4.0,12.5,2.4,4.7,,300.0,,20251130,,
京都,11,9,6.0,18.4,2.4,4.6,,,,20251130,,
京都,11,10,7.0,20.0,3.6,7.3,,,,20251130,,
京都,11,11,13.0,92.3,11.0,23.4,,,,20251130,,
京都,11,12,2.0,4.3,1.3,2.0,,,,20251130,,
京都,11,13,3.0,7.9,1.8,3.4,,,,20251130,,
京都,11,14,14.0,153.9,14.4,30.7,,,,20251130,,
京都,11,15,10.0,48.3,7.9,16.7,,,,20251130,,
京都,11,16,11.0,62.0,6.4,13.3,,,,20251130,,
京都,12,1,1.0,4.3,2.0,2.5,,220.0,,20251130,,
京都,12,2,11.0,25.0,5.6,7.5,,,,20251130,,
京都,12,3,14.0,61.9,11.5,15.5,,,,20251130,,
京都,12,4,4.0,8.2,2.4,3.1,,260.0,,20251130,,
京都,12,5,9.0,21.2,4.5,6.0,,,,20251130,,
京都,12,6,6.0,11.4,3.1,4.1,,,,20251130,,
京都,12,7,17.0,141.4,32.6,44.4,,,,20251130,,
京都,12,8,5.0,10.4,2.8,3.7,,,,20251130,,
京都,12,9,10.0,23.3,6.7,9.0,,,,20251130,,
京都,12,10,7.0,11.7,2.8,3.7,1170.0,300.0,,20251130,,
京都,12,11,3.0,7.5,2.3,3.0,,,,20251130,,
京都,12,12,2.0,5.1,1.9,2.3,,,,20251130,,
京都,12,13,16.0,130.5,23.0,31.3,,,,20251130,,
京都,12,14,15.0,63.0,11.6,15.7,,,,20251130,,
京都,12,15,18.0,216.5,36.7,49.9,,,,20251130,,
京都,12,16,12.0,25.4,5.9,7.9,,,,20251130,,
京都,12,17,13.0,57.3,13.8,18.8,,,,20251130,,
京都,12,18,8.0,15.8,3.8,5.0,,,,20251130,,
中山,1,1,12.0,209.0,14.4,45.3,,,,20251206,,
中山,1,2,14.0,442.0,45.3,144.7,,,,20251206,,
中山,1,3,8.0,71.1,11.5,36.0,,,,20251206,,
中山,1,4,6.0,14.4,2.2,6.1,,,,20251206,,
中山,1,5,4.0,9.0,2.0,5.3,,240.0,,20251206,,
中山,1,6,1.0,1.7,1.1,1.1,170.0,110.0,,20251206,,
中山,1,7,10.0,114.4,7.8,24.1,,,,20251206,,
中山,1,8,13.0,333.8,25.9,82.5,,,,20251206,,
中山,1,9,15.0,585.3,61.9,197.7,,,,20251206,,
中山,1,10,3.0,6.5,1.4,3.0,,,,20251206,,
中山,1,11,7.0,21.8,2.7,7.5,,,,20251206,,
中山,1,12,11.0,202.9,15.0,47.1,,,,20251206,,
中山,1,13,9.0,77.0,6.0,18.2,,690.0,,20251206,,
中山,1,14,5.0,11.4,2.2,6.2,,,,20251206,,
中山,1,15,2.0,6.1,1.7,4.3,,,,20251206,,
中山,2,1,13.0,240.1,33.9,59.6,,,,20251206,,
中山,2,2,8.0,23.7,3.7,6.2,,,,20251206,,
中山,2,3,11.0,190.8,26.2,46.1,,,,20251206,,
中山,2,4,9.0,26.4,3.7,6.1,,,,20251206,,
中山,2,5,5.0,8.4,2.0,3.2,,,,20251206,,
中山,2,6,4.0,8.1,1.7,2.6,810.0,230.0,,20251206,,
中山,2,7,7.0,20.8,3.3,5.5,,440.0,,20251206,,
中山,2,8,2.0,5.5,2.1,3.4,,,,20251206,,
中山,2,9,3.0,8.0,2.3,3.7,,310.0,,20251206,,
中山,2,10,10.0,135.8,19.7,34.5,,,,20251206,,
中山,2,11,12.0,207.6,25.6,45.0,,,,20251206,,
中山,2,12,1.0,2.2,1.1,1.3,,,,20251206,,
中山,2,13,6.0,9.6,1.7,2.7,,,,20251206,,
中山,3,1,10.0,219.0,29.9,95.6,,,,20251206,,
中山,3,2,5.0,18.5,2.8,7.9,,,,20251206,,
中山,3,3,12.0,370.7,45.0,144.4,,,,20251206,,
中山,3,4,4.0,6.0,1.5,3.7,,330.0,,20251206,,
中山,3,5,15.0,628.2,89.6,288.9,,,,20251206,,
中山,3,6,13.0,415.1,54.8,176.3,,,,20251206,,
中山,3,7,9.0,68.7,6.0,18.3,,,,20251206,,
中山,3,8,3.0,6.0,1.4,3.5,,,,20251206,,
中山,3,9,8.0,28.8,3.5,10.4,,,,20251206,,
中山,3,10,7.0,25.8,3.6,10.5,,,,20251206,,
中山,3,11,6.0,21.3,3.3,9.6,,810.0,,20251206,,
中山,3,12,2.0,5.9,1.5,3.8,590.0,340.0,,20251206,,
中山,3,13,14.0,501.6,69.6,224.1,,,,20251206,,
中山,3,14,1.0,1.8,1.1,1.1,,,,20251206,,
中山,3,15,11.0,246.1,30.8,98.5,,,,20251206,,
中山,4,1,15.0,507.6,76.8,133.8,,,,20251206,,
中山,4,2,13.0,337.0,46.5,81.0,,,,20251206,,
中山,4,3,3.0,4.1,1.4,2.1,410.0,160.0,,20251206,,
中山,4,4,6.0,28.4,4.3,7.2,,,,20251206,,
中山,4,5,4.0,4.7,1.4,2.1,,,,20251206,,
中山,4,6,12.0,120.7,13.1,22.5,,,,20251206,,
中山,4,7,16.0,524.5,79.2,137.9,,,,20251206,,
中山,4,8,1.0,3.1,1.2,1.6,,130.0,,20251206,,
中山,4,9,5.0,14.7,2.5,4.0,,250.0,,20251206,,
中山,4,10,9.0,72.7,10.5,18.0,,,,20251206,,
中山,4,11,11.0,112.3,15.2,26.2,,,,20251206,,
中山,4,12,7.0,35.6,5.2,8.6,,,,20251206,,
中山,4,13,10.0,93.2,9.9,16.9,,,,20251206,,
中山,4,14,14.0,382.4,52.2,90.9,,,,20251206,,
中山,4,15,2.0,3.5,1.3,1.9,,,,20251206,,
中山,4,16,8.0,65.8,6.1,10.2,,,,20251206,,
中山,5,1,11.0,78.8,7.8,15.8,,,,20251206,,
中山,5,2,10.0,66.4,6.4,12.8,,,,20251206,,
中山,5,3,5.0,16.2,2.4,4.4,,,,20251206,,
中山,5,4,15.0,106.1,11.0,22.3,,,,20251206,,
中山,5,5,7.0,27.0,3.2,6.1,,,,20251206,,
中山,5,6,4.0,15.8,2.1,3.7,,,,20251206,,
中山,5,7,2.0,2.8,1.2,1.6,,,,20251206,,
中山,5,8,16.0,348.9,36.3,74.9,,,,20251206,,
中山,5,9,8.0,51.1,5.8,11.4,,,,20251206,,
中山,5,10,3.0,13.3,2.1,3.9,,280.0,,20251206,,
中山,5,11,12.0,88.4,8.7,17.6,,,,20251206,,
中山,5,12,6.0,21.5,2.9,5.4,,,,20251206,,
中山,5,13,13.0,90.5,8.2,16.4,,1060.0,,20251206,,
中山,5,14,1.0,2.0,1.1,1.4,200.0,130.0,,20251206,,
中山,5,15,9.0,52.6,7.0,13.9,,,,20251206,,
中山,5,16,17.0,361.7,46.2,95.3,,,,20251206,,
中山,5,17,18.0,372.0,32.7,67.3,,,,20251206,,
中山,5,18,14.0,91.7,9.7,19.7,,,,20251206,,
中山,6,1,11.0,58.7,14.0,21.1,,,,20251206,,
中山,6,2,4.0,7.4,1.9,2.6,,,,20251206,,
中山,6,3,13.0,66.4,11.9,18.0,,,,20251206,,
中山,6,4,6.0,9.9,2.4,3.4,,,,20251206,,
中山,6,5,1.0,3.8,1.4,1.8,380.0,150.0,,20251206,,
中山,6,6,14.0,91.6,16.5,24.9,,,,20251206,,
中山,6,7,9.0,42.7,7.4,11.0,,,,20251206,,
中山,6,8,15.0,246.3,48.3,72.9,,,,20251206,,
中山,6,9,5.0,9.0,2.5,3.5,,,,20251206,,
中山,6,10,12.0,62.5,13.3,20.1,,,,20251206,,
中山,6,11,2.0,4.5,1.7,2.3,,180.0,,20251206,,
中山,6,12,7.0,13.5,3.6,5.2,,,,20251206,,
中山,6,13,8.0,15.7,4.2,6.1,,420.0,,20251206,,
中山,6,14,3.0,5.6,1.7,2.4,,,,20251206,,
中山,6,15,16.0,294.8,53.6,80.9,,,,20251206,,
中山,6,16,10.0,45.1,9.0,13.5,,,,20251206,,
中山,7,1,7.0,23.1,4.5,18.7,,,,20251206,,
中山,7,2,2.0,6.2,1.5,4.7,,,,20251206,,
中山,7,3,3.0,7.7,1.7,6.0,,,,20251206,,
中山,7,4,14.0,365.7,44.2,198.7,,,,20251206,,
中山,7,5,1.0,1.5,1.1,1.1,,110.0,,20251206,,
中山,7,6,4.0,14.9,2.0,7.6,,220.0,,20251206,,
中山,7,7,12.0,176.7,17.7,78.7,,,,20251206,,
中山,7,8,10.0,56.4,5.5,23.3,,,,20251206,,
中山,7,9,5.0,15.2,1.8,6.5,1520.0,200.0,,20251206,,
中山,7,10,16.0,580.6,86.7,391.2,,,,20251206,,
中山,7,11,9.0,44.8,5.6,23.8,,,,20251206,,
中山,7,12,11.0,103.6,9.2,39.9,,,,20251206,,
中山,7,13,13.0,249.9,27.8,124.2,,,,20251206,,
中山,7,14,15.0,419.9,50.3,226.1,,,,20251206,,
中山,7,15,8.0,37.6,3.9,16.1,,,,20251206,,
中山,7,16,6.0,19.6,3.5,13.9,,,,20251206,,
中山,8,1,5.0,9.5,2.0,3.0,,220.0,,20251206,,
中山,8,2,4.0,9.3,1.8,2.8,,,,20251206,,
中山,8,3,11.0,48.3,8.6,14.5,,,,20251206,,
中山,8,4,6.0,17.9,2.5,3.9,1790.0,270.0,,20251206,,
中山,8,5,2.0,5.2,1.6,2.4,,,,20251206,,
中山,8,6,1.0,1.9,1.2,1.4,,130.0,,20251206,,
中山,8,7,10.0,46.0,10.1,17.0,,,,20251206,,
中山,8,8,7.0,28.6,5.3,8.8,,,,20251206,,
中山,8,9,3.0,6.9,1.5,2.1,,,,20251206,,
中山,8,10,8.0,35.5,5.4,8.9,,,,20251206,,
中山,8,11,9.0,44.4,5.8,9.6,,,,20251206,,
中山,8,12,12.0,106.0,12.3,20.6,,,,20251206,,
中山,9,1,3.0,4.2,1.2,1.7,,,,20251206,,
中山,9,2,7.0,21.9,2.9,5.0,,380.0,,20251206,,
中山,9,3,8.0,32.6,4.2,7.5,,,,20251206,,
中山,9,4,10.0,49.6,4.5,8.0,,,,20251206,,
中山,9,5,2.0,4.0,1.4,2.1,,190.0,,20251206,,
中山,9,6,9.0,44.4,7.3,12.9,,,,20251206,,
中山,9,7,5.0,17.3,3.2,5.6,,,,20251206,,
中山,9,8,1.0,2.5,1.1,1.5,,,,20251206,,
中山,9,9,4.0,6.9,1.8,2.9,690.0,240.0,,20251206,,
中山,9,10,6.0,20.1,3.1,5.3,,,,20251206,,
中山,9,11,11.0,512.5,60.3,107.8,,,,20251206,,
中山,10,1,5.0,11.6,2.1,3.2,,,,20251206,,
中山,10,2,9.0,37.6,6.3,10.0,,,,20251206,,
中山,10,3,1.0,2.8,1.3,1.6,280.0,140.0,,20251206,,
中山,10,4,3.0,4.6,1.5,2.2,,170.0,,20251206,,
中山,10,5,7.0,19.9,4.7,7.4,,,,20251206,,
中山,10,6,8.0,25.0,4.0,6.2,,400.0,,20251206,,
中山,10,7,6.0,13.7,2.6,3.9,,,,20251206,,
中山,10,8,11.0,100.1,15.5,25.0,,,,20251206,,
中山,10,9,12.0,125.4,15.9,25.6,,,,20251206,,
中山,10,10,2.0,4.2,1.5,2.0,,,,20251206,,
中山,10,11,4.0,7.7,1.8,2.7,,,,20251206,,
中山,10,12,10.0,57.8,10.1,16.2,,,,20251206,,
中山,11,1,7.0,11.9,2.7,3.9,,,,20251206,,
中山,11,2,12.0,68.0,9.5,14.3,,,,20251206,,
中山,11,3,2.0,4.4,1.5,2.0,440.0,160.0,,20251206,,
中山,11,4,5.0,11.6,2.9,4.2,,290.0,,20251206,,
中山,11,5,11.0,40.9,10.6,16.1,,,,20251206,,
中山,11,6,13.0,78.1,16.4,24.9,,,,20251206,,
中山,11,7,1.0,3.5,1.5,1.9,,160.0,,20251206,,
中山,11,8,9.0,18.3,4.0,5.8,,,,20251206,,
中山,11,9,10.0,18.6,3.7,5.4,,,,20251206,,
中山,11,10,6.0,11.6,2.9,4.2,,,,20251206,,
中山,11,11,3.0,7.1,2.0,2.7,,,,20251206,,
中山,11,12,8.0,18.0,3.5,5.2,,,,20251206,,
中山,11,13,14.0,342.3,48.3,73.1,,,,20251206,,
中山,11,14,4.0,7.6,2.2,3.2,,,,20251206,,
中山,12,1,1.0,3.4,1.3,1.7,,,,20251206,,
中山,12,2,5.0,7.4,2.1,3.1,740.0,230.0,,20251206,,
中山,12,3,2.0,4.2,1.4,1.9,,160.0,,20251206,,
中山,12,4,8.0,30.7,4.0,6.2,,,,20251206,,
